HP1_Energy_Wh,HP2_Energy_Wh,HP3_Energy_Wh,HP4_Energy_Wh,HP5_Energy_Wh,HP6_Energy_Wh
2306.163187196789,10101.677044867369,595.2910828397545,99.56542867157182,5814.398906686926,1328.1174014748046
2691.448813366057,7253.517114991491,319.94608646525364,164.9955312574745,4711.7401426238375,1788.7490295168482
2219.4733753153955,3068.531459063513,538.4938419348556,65.35923409413999,4128.635869122005,3102.101333366505
49.558003240840556,2185.3727179231605,1168.2607270765943,46.77656464075317,3553.545165778614,4383.8563693860115
5.245631728655095,2324.4562998874594,918.2299706456698,27.676009680430983,3112.452301917847,4114.28450361462
77.69716283598223,2323.6171172773584,1504.8916915077282,34.124054487342384,3249.189293736933,3457.521591907699
78.17192329373431,1678.3343414394408,1440.965283559653,10.877682030914519,3116.8318225908265,2305.030032541555
107.02118112947348,1602.1679373747875,0.0,6.306271833025438,2994.7994429408573,1728.861083088205
154.95143854780662,1614.0065614846212,0.014012641736317402,5.857490700903295,3407.072823958471,532.5514767240851
182.79811458761867,1624.2489113313452,1.7291550028927574,6.098564121842969,3508.433142551105,49.494791639994524
153.86910814012418,1624.330149884616,2.933947819111667,6.065659745099871,3135.338776466709,15.785491764431734
157.60570004166144,1619.3311163573323,6.814586447151516,5.919908277935632,2945.8397560449966,2.7988068933431127
189.27036030818832,1619.7939044672562,19.59526405586088,6.084057455165323,3276.6908257237865,2.8000835468111
176.39360688474105,1619.3037360824628,72.55413010422762,5.877050523638883,4030.7278631671707,15.810532594767787
17721.50795711579,1655.1689684327914,223.45301362391268,11.030574209342431,4811.176101073929,474.1611430610121
43.55856566545715,1647.3838512787615,11752.704969208198,9.071740261995073,5257.2132992654815,5315.731792400626
492.79917268594875,4483.879504317388,5288.864138084778,39.664403908557425,6347.12178836208,5600.206428822528
922.5188119598022,6486.870282002361,2049.633182551186,113.09895006147686,7925.951833351072,5335.585465499442
1294.1464577080835,8278.093080579521,1484.8181584697431,131.70040115850622,8401.405001027179,4251.248463448135
1623.1621030730973,11461.04922281238,1225.079993542614,136.70384790197048,8581.405571235615,3469.0195135124873
1837.032907643855,12607.946145452868,1203.5107560563451,191.90290949341866,9220.217090311959,2242.2576075772595
2148.9373420949364,9421.993277364465,1122.9030171966606,273.4631888278717,9341.950340831643,1696.8358511622396
2500.7373119589997,12460.797811670887,617.559634564328,247.3740431230452,9240.115811606016,1333.5731593368369
2722.416606577291,11216.965468550565,734.9858932647101,106.75567162631948,9564.11663524037,1016.9025898064722
2932.3725319556916,10074.563834375087,775.616833955791,99.00825800713126,9611.267511707629,1325.1838607414663
3033.285242813299,7293.63338559406,847.0613040498082,165.79532302957753,9512.86074923983,1799.168108095498
2523.13473220137,3105.728046847969,1003.4902082630102,66.0565393024529,8705.007361868902,3138.4969875655374
105.08473426077308,2203.9048268909764,2184.250555979698,47.30835432636095,8413.34945560062,4424.316738576306
65.88372766085399,2338.898456778135,2407.630870529668,28.099641659787927,8755.982714300351,4145.622793832192
209.61000840977852,2349.1493994208463,3094.5029877822303,33.78731008151498,8999.297228189753,3486.893504972875
287.99422870515565,1689.9624873662272,3289.3520756739817,11.2644375794753,9457.19072072723,2326.4018708704275
443.68440865659335,1621.4046195785247,77.56273632970138,6.015633983147682,10449.569948773431,1749.5328546176436
577.7652293472563,1627.7243246121104,676.3914052016434,6.149196023187877,11342.512833761228,541.7895939375292
717.7756212648065,1628.4472312089738,1659.823687956556,5.886498964676302,12428.643366847924,50.53921166508973
850.9882536875571,1632.2513393121878,1879.7715659129474,6.233310957812769,13084.504322622164,16.146187402346353
983.9442025820327,1637.3388989327964,2904.4402930151896,5.898499777917442,13591.17536646036,2.86686657994087
1119.7862162075828,1639.306247020839,2857.7717096315782,6.287164029451696,14130.892268470634,2.871860309311849
928.3934146308299,1637.1048661773566,4223.588686468375,6.132837036589801,14478.612111919174,16.254668390165314
27176.064486442112,1672.569403085866,3894.7652388951046,11.024010883792656,14722.899838453835,485.06317797889324
544.2878669184906,1682.2765601367462,26537.123434129604,9.430702210224927,13966.337806205005,5365.741915339195
